17010375	T288	CHEMICAL	109	113	DOPA
17010375	T289	CHEMICAL	115	120	DOPAC
17010375	T290	CHEMICAL	125	128	HVA
17010375	T291	CHEMICAL	0	3	ZNS
17010375	T292	CHEMICAL	35	38	ZNS
17010375	T293	CHEMICAL	168	172	DOPA
17010375	T294	GENE	17	20	MAO
17010375	T295	GENE	22	39	type A and type B
17010375	T296	CHEMICAL	77	80	ZNS
17010375	T297	CHEMICAL	0	3	ZNS
17010375	T298	CHEMICAL	39	42	ZNS
17010375	T299	CHEMICAL	58	62	DOPA
17010375	T300	CHEMICAL	124	126	DA
17010375	T301	CHEMICAL	128	132	DOPA
17010375	T302	CHEMICAL	137	140	HVA
23146838	T26	CHEMICAL	66	71	DOPAC
23146838	T27	CHEMICAL	92	94	DA
23146838	T28	GENE	138	143	MAO-B
23146838	T29	CHEMICAL	33	36	ZNS
23146838	T30	CHEMICAL	66	68	DA
23146838	T31	CHEMICAL	121	123	DA
23146838	T32	CHEMICAL	59	62	ZNS
23146838	T33	CHEMICAL	6	9	ZNS
23146838	T34	CHEMICAL	21	23	DA
23146838	T35	CHEMICAL	95	98	ZNS
17010375	T303	CHEMICAL	0	7	Sterols
17010375	T304	GENE	9	20	triterpenes
17010375	T305	CHEMICAL	37	48	fatty acids
17010375	T306	CHEMICAL	46	50	DPPH
17010375	T307	CHEMICAL	51	53	·)
17010375	T308	CHEMICAL	55	65	superoxide
17010375	T309	CHEMICAL	70	82	nitric oxide
17010375	T310	GENE	0	20	Acetylcholinesterase
17010375	T311	GENE	124	127	ACE
17010375	T312	CHEMICAL	144	153	captopril
17010375	T313	GENE	0	13	Vasopeptidase
17010375	T314	GENE	59	80	neutral endopeptidase
17010375	T315	GENE	82	85	NEP
17010375	T316	CHEMICAL	91	102	angiotensin
17010375	T317	GENE	122	125	ACE
17010375	T318	CHEMICAL	136	150	angiotensin II
17010375	T319	GENE	68	71	ACE
17010375	T320	CHEMICAL	4	8	TO-2
17010375	T321	GENE	123	126	ACE
17010375	T322	CHEMICAL	147	156	captopril
17010375	T323	CHEMICAL	135	144	captopril
17010375	T324	CHEMICAL	220	229	captopril
17010375	T325	CHEMICAL	17	26	captopril
17010375	T326	CHEMICAL	86	95	captopril
17010375	T327	CHEMICAL	21	30	captopril
17010375	T328	GENE	64	90	atrial natriuretic peptide
17010375	T329	GENE	113	116	NEP
17010375	T330	GENE	71	74	ACE
17010375	T331	CHEMICAL	91	100	captopril
17010375	T332	GENE	14	19	PPARγ
17010375	T333	CHEMICAL	36	59	hydroxysafflor yellow A
17010375	T334	GENE	123	128	PPARγ
17010375	T335	CHEMICAL	0	23	Hydroxysafflor yellow A
17010375	T336	CHEMICAL	25	29	HSYA
17010375	T337	CHEMICAL	50	54	HSYA
17010375	T338	GENE	117	127	PPARγ·CCl4
17010375	T339	CHEMICAL	132	136	H2O2
17010375	T340	CHEMICAL	29	33	HSYA
17010375	T341	GENE	125	131	TGF-β1
17010375	T342	GENE	136	142	TIMP-1
17010375	T343	GENE	164	167	ALT
17010375	T344	CHEMICAL	0	4	HSYA
17010375	T345	GENE	163	168	PPARγ
17010375	T346	GENE	173	178	MMP-2
17010375	T347	GENE	218	224	TGF-β1
17010375	T348	GENE	229	235	TIMP-1
17010375	T349	GENE	250	255	α-SMA
17010375	T350	CHEMICAL	25	29	HSYA
17010375	T351	CHEMICAL	65	71	GW9662
17010375	T352	GENE	85	90	PPARγ
17010375	T353	CHEMICAL	47	51	HSYA
17010375	T354	CHEMICAL	137	141	HSYA
17010375	T355	GENE	155	160	PPARγ
17010375	T356	CHEMICAL	25	44	pyridoxal phosphate
17010375	T357	CHEMICAL	45	67	pyridoxal 5'-phosphate
17010375	T358	CHEMICAL	69	72	PLP
17010375	T359	CHEMICAL	96	105	pyridoxal
17010375	T360	CHEMICAL	123	146	pyridoxine 5'-phosphate
17010375	T361	GENE	156	160	PNPO
17010375	T362	GENE	45	49	PNPO
17010375	T363	GENE	47	51	PNPO
17010375	T364	CHEMICAL	0	3	PLK
17010375	T365	GENE	8	12	PNPO
17010375	T366	GENE	148	152	PNPO
17010375	T367	GENE	20	24	PNPO
17010375	T368	CHEMICAL	79	82	PLK
17010375	T369	GENE	87	91	PNPO
17010375	T370	GENE	50	54	PNPO
17010375	T371	CHEMICAL	24	27	PLK
17010375	T372	GENE	32	36	PNPO
17010375	T373	CHEMICAL	130	153	gamma-aminobutyric acid
17010375	T374	CHEMICAL	155	159	GABA
17010375	T375	CHEMICAL	0	8	Membrane
17010375	T376	CHEMICAL	19	28	estradiol
17010375	T377	CHEMICAL	37	46	estradiol
17010375	T378	CHEMICAL	74	82	estrogen
17010375	T379	GENE	51	54	ERα
17010375	T380	GENE	12	15	ERα
17010375	T381	GENE	60	71	nuclear ERα
17010375	T382	GENE	33	36	ERα
17010375	T383	CHEMICAL	41	50	estradiol
17010375	T384	GENE	129	150	ERα involves receptor
17010375	T385	GENE	44	47	ERα
17010375	T386	GENE	90	93	ERα
17010375	T387	GENE	100	109	52kDa ERα
17010375	T388	CHEMICAL	77	86	estradiol
17010375	T389	CHEMICAL	117	126	estradiol
17010375	T390	GENE	152	155	ERα
17010375	T391	GENE	13	16	ERα
17010375	T392	GENE	36	38	ER
17010375	T393	CHEMICAL	50	61	ICI 182,780
17010375	T394	GENE	74	90	protein kinase C
17010375	T395	GENE	92	95	PKC
17010375	T396	CHEMICAL	115	134	bisindolylmaleimide
17010375	T397	CHEMICAL	136	139	BIS
17010375	T398	CHEMICAL	57	66	estradiol
17010375	T399	GENE	81	84	PKC
17010375	T400	GENE	92	96	PKCθ
17010375	T401	CHEMICAL	131	138	calcium
23146838	T36	GENE	37	40	ERα
23146838	T37	CHEMICAL	97	106	estradiol
17010375	T402	CHEMICAL	0	17	Cadmium telluride
17010375	T403	CHEMICAL	93	110	cadmium telluride
17010375	T404	GENE	125	129	CdTe
17010375	T405	GENE	130	133	QDs
17010375	T406	GENE	0	4	CdTe
17010375	T407	CHEMICAL	45	51	oxygen
17010375	T408	CHEMICAL	61	80	reduced glutathione
17010375	T409	CHEMICAL	82	85	GSH
17010375	T410	CHEMICAL	117	128	glutathione
17010375	T411	CHEMICAL	141	152	glutathione
17010375	T412	CHEMICAL	154	157	GSH
17010375	T413	CHEMICAL	158	162	GSSG
17010375	T414	GENE	181	203	NF-E2-related Factor 2
17010375	T415	GENE	205	209	Nrf2
17010375	T416	CHEMICAL	26	36	superoxide
17010375	T417	GENE	48	51	SOD
17010375	T418	GENE	83	91	catalase
17010375	T419	GENE	93	96	CAT
17010375	T420	CHEMICAL	102	113	glutathione
17010375	T421	GENE	129	132	GST
17010375	T422	GENE	31	35	CdTe
17010375	T423	GENE	105	114	caspase-3
17010375	T424	CHEMICAL	125	151	poly ADP-ribose polymerase
17010375	T425	GENE	153	157	PARP
17010375	T426	CHEMICAL	172	190	phosphatidylserine
17010375	T427	GENE	44	47	Fas
17010375	T428	GENE	59	68	caspase-8
17010375	T429	GENE	103	107	CdTe
17010375	T430	GENE	117	121	Bcl2
17010375	T431	GENE	135	161	mitochondrial cytochrome c
17010375	T432	GENE	190	230	mitochondrial Bcl-2-associated X protein
17010375	T433	GENE	232	235	Bax
17010375	T434	GENE	241	264	cytosolic cytochrome c.
17010375	T435	GENE	274	307	mitogen-activated protein kinases
17010375	T436	GENE	309	314	MAPKs
17010375	T437	GENE	324	348	c-Jun N-terminal kinases
17010375	T438	GENE	350	353	JNK
17010375	T439	GENE	356	394	extracellular signal-regulated kinases
17010375	T440	GENE	396	402	Erk1/2
17010375	T441	GENE	409	412	p38
17010375	T442	GENE	25	29	CdTe
17010375	T443	GENE	85	93	defenses
17010375	T444	GENE	107	122	protein kinases
17010375	T445	GENE	21	25	CdTe
17010375	T446	CHEMICAL	98	103	CdCl2
17010375	T447	CHEMICAL	136	143	cadmium
17010375	T448	GENE	185	189	CdTe
17010375	T449	CHEMICAL	238	245	cadmium
17010375	T450	GENE	124	151	tumor necrosis factor alpha
17010375	T451	CHEMICAL	116	122	oxygen
17010375	T452	GENE	13	25	endothelin-1
17010375	T453	GENE	30	60	platelet-derived growth factor
17010375	T454	GENE	60	72	endothelin-1
17010375	T455	GENE	74	78	ET-1
17010375	T456	GENE	84	114	platelet-derived growth factor
17010375	T457	GENE	116	120	PDGF
17010375	T458	GENE	67	71	ET-1
17010375	T459	GENE	76	80	PDGF
17010375	T460	CHEMICAL	118	122	acid
17010375	T461	GENE	140	144	ET-1
17010375	T462	GENE	149	153	PDGF
17010375	T463	GENE	182	195	growth factor
17010375	T464	GENE	38	42	ET-1
17010375	T465	GENE	147	151	ET-1
17010375	T466	GENE	156	176	ET receptors A and B
17010375	T467	GENE	178	182	ET(A
17010375	T468	CHEMICAL	15	23	Bosentan
17010375	T469	GENE	33	37	ET-1
17010375	T470	GENE	192	196	ET(A
17010375	T471	CHEMICAL	202	206	ET(B
17010375	T472	GENE	241	245	ET-1
17010375	T473	GENE	58	76	PDGF beta-receptor
17010375	T474	CHEMICAL	78	88	PDGF-Rbeta
17010375	T475	CHEMICAL	13	16	CGP
17010375	T476	GENE	26	49	protein tyrosine kinase
17010375	T477	GENE	78	82	PDGF
17010375	T478	GENE	119	123	ET-1
17010375	T479	GENE	125	129	ET(A
17010375	T480	CHEMICAL	134	138	ET(B
23146838	T38	GENE	37	41	ET-1
23146838	T39	GENE	80	84	PDGF
23146838	T40	GENE	133	137	PDGF
23146838	T41	GENE	179	183	PDGF
23146838	T42	GENE	184	187	AB-
23146838	T43	GENE	192	196	PDGF
23146838	T44	GENE	42	46	ET-1
23146838	T45	CHEMICAL	47	57	PDGF-Rbeta
23146838	T46	GENE	58	62	PDGF
23146838	T47	GENE	243	257	ET-1 receptors
17010375	T481	CHEMICAL	25	36	vasopressin
17010375	T482	CHEMICAL	0	20	Arginine vasopressin
17010375	T483	CHEMICAL	22	25	AVP
17010375	T484	GENE	32	52	neuropeptide hormone
17010375	T485	CHEMICAL	101	107	sodium
17010375	T486	CHEMICAL	89	92	AVP
17010375	T487	GENE	188	208	antidiuretic hormone
17010375	T488	CHEMICAL	52	55	AVP
17010375	T489	GENE	14	29	V(1A) receptors
17010375	T490	GENE	4	19	V(1B) receptors
17010375	T491	GENE	70	97	adrenocorticotropin hormone
17010375	T492	CHEMICAL	40	43	AVP
17010375	T493	GENE	14	29	V(1A) receptors
17010375	T494	GENE	74	88	V(2) receptors
17010375	T495	CHEMICAL	20	23	AVP
17010375	T496	CHEMICAL	37	48	vasopressin
17010375	T497	CHEMICAL	0	10	Conivaptan
23146838	T48	CHEMICAL	0	9	Tolvaptan
23146838	T49	GENE	23	36	V(2)-receptor
23146838	T50	CHEMICAL	53	62	undergone
23146838	T51	CHEMICAL	0	10	Lixivaptan
23146838	T52	CHEMICAL	15	25	satavaptan
23146838	T53	CHEMICAL	27	36	SR-121463
23146838	T54	GENE	58	71	V(2)-receptor
17010375	T498	GENE	54	58	GNPs
17010375	T499	CHEMICAL	81	87	HAuCl4
17010375	T500	CHEMICAL	125	128	TBP
17010375	T501	CHEMICAL	36	50	[TBP]/[Au(III)
17010375	T502	CHEMICAL	73	79	HAuCl4
17010375	T503	CHEMICAL	63	94	gonadotrophin-releasing hormone
17010375	T504	CHEMICAL	96	100	GnRH
17010375	T505	CHEMICAL	223	230	steroid
17010375	T506	GENE	26	45	luteinizing hormone
17010375	T507	GENE	50	78	follicle stimulating hormone
23146838	T55	CHEMICAL	6	16	oestradiol
23146838	T56	CHEMICAL	21	33	progesterone
23146838	T57	CHEMICAL	131	138	steroid
17010375	T508	CHEMICAL	9	30	triterpenoid saponins
17010375	T509	GENE	9	45	dammarane-type triterpenoid saponins
17010375	T510	CHEMICAL	54	75	chikusetsusaponin LM3
17010375	T511	CHEMICAL	81	98	chikusetsusaponin
17010375	T512	CHEMICAL	108	125	chikusetsusaponin
17010375	T513	CHEMICAL	135	152	chikusetsusaponin
17010375	T514	CHEMICAL	179	200	triterpenoid saponins
17010375	T515	CHEMICAL	230	247	ginsenoside Rc (6
17010375	T516	CHEMICAL	250	267	ginsenoside Rd (7
17010375	T517	CHEMICAL	290	305	ginsenoside Rg1
17010375	T518	CHEMICAL	311	325	ginsenoside F3
17010375	T519	CHEMICAL	332	346	ginsenoside F5
17010375	T520	CHEMICAL	353	367	ginsenoside F6
17010375	T521	CHEMICAL	374	391	chikusetsusaponin
17010375	T522	CHEMICAL	402	421	chikusetsusaponin V
17010375	T523	CHEMICAL	428	445	chikusetsusaponin
17010375	T524	CHEMICAL	455	472	chikusetsusaponin
17010375	T525	CHEMICAL	483	500	chikusetsusaponin
17010375	T526	CHEMICAL	512	533	chikusetsusaponin L10
17010375	T527	CHEMICAL	540	557	chikusetsusaponin
17010375	T528	CHEMICAL	568	585	chikusetsusaponin
17010375	T529	CHEMICAL	596	613	chikusetsusaponin
